,Longitude,Latitude,Time,Temperature,Depth,PlatformCode
87,-0.9847999811172485,59.2848014831543,19369.830231481483,8.091,6,AA
88,-0.6563000082969666,59.2848014831543,19369.882118055557,7.5680000000000005,6,AA
89,-0.3617999851703644,59.2848014831543,19369.925960648146,7.351,6,AA
90,0.006500000134110451,59.281700134277344,19369.97979166667,7.486,6,AA
91,0.3292999863624573,59.284698486328125,19370.039548611112,7.527,6,AA
92,0.6779999732971191,59.28379821777344,19370.08986111111,7.618,6,AA
93,1.003499984741211,59.28219985961914,19370.14857638889,7.442,6,AA
94,1.3131999969482422,59.28219985961914,19370.195069444442,7.2330000000000005,6,AA
95,1.6562999486923218,59.28379821777344,19370.253969907408,7.232,6,AA
96,2.012500047683716,59.284000396728516,19370.392291666667,7.1850000000000005,6,AA
97,2.246999979019165,59.28450012207031,19370.426342592593,7.164000000000001,6,AA
98,2.5167999267578125,59.28200149536133,19370.515162037038,7.064,6,AA
99,2.751300096511841,59.28369903564453,19370.551828703705,6.952,6,AA
100,2.9019999504089355,59.28269958496094,19370.590659722224,7.596,6,AA
101,3.074199914932251,59.28730010986328,19370.61494212963,7.265000000000001,6,AA
102,3.227299928665161,59.28300094604492,19370.676157407408,6.963,6,AA
103,3.3631999492645264,59.28350067138672,19371.464363425926,8.272,6,AA
104,3.5336999893188477,59.283199310302734,19371.497337962963,7.293,6,AA
105,3.682499885559082,59.28300094604492,19371.52736111111,6.5600000000000005,6,AA
106,3.849299907684326,59.28620147705078,19371.559618055555,6.3790000000000004,6,AA
107,4.032700061798096,59.28919982910156,19371.591944444444,6.63,6,AA
108,4.18120002746582,59.288299560546875,19371.617962962962,6.142,6,AA
109,4.333799839019775,59.284698486328125,19371.64386574074,6.049,6,AA
110,4.499199867248535,59.283199310302734,19371.673298611113,5.918,6,AA
111,4.668000221252441,59.28329849243164,19371.703530092593,5.924,6,AA
112,4.822000026702881,59.2843017578125,19371.734791666666,6.15,6,AA
113,4.933800220489502,59.28269958496094,19371.760925925926,6.0600000000000005,6,AA
114,5.031199932098389,59.284000396728516,19371.781817129628,5.9830000000000005,6,AA
115,8.084500312805176,58.050498962402344,19376.166469907406,7.143,6,AA
116,8.101200103759766,57.98379898071289,19376.192916666667,5.973,6,AA
117,8.163200378417969,57.91579818725586,19376.223819444444,6.277,6,AA
118,8.200200080871582,57.85129928588867,19376.253159722222,6.054,6,AA
119,8.284000396728516,57.73529815673828,19376.301064814816,5.979,6,AA
120,8.336199760437012,57.64970016479492,19376.334976851853,5.15,6,AA
121,8.38070011138916,57.54679870605469,19376.374386574073,4.258,6,AA
122,8.4197998046875,57.481998443603516,19376.398229166665,5.487,6,AA
123,8.46780014038086,57.39870071411133,19376.426550925924,5.183,6,AA
124,8.503800392150879,57.316001892089844,19376.455439814814,4.796,6,AA
125,8.555800437927246,57.23400115966797,19376.483784722222,3.798,6,AA
126,7.682700157165527,57.40250015258789,19376.739988425925,6.292,6,AA
127,7.952499866485596,57.00149917602539,19376.915925925925,4.865,6,AA
128,7.653500080108643,57.00279998779297,19376.977465277778,5.339,6,AA
129,7.353799819946289,56.99980163574219,19377.032824074075,5.502,6,AA
130,6.997499942779541,57.00170135498047,19377.09681712963,5.737,6,AA
131,6.6717000007629395,57.00130081176758,19377.162685185187,6.2940000000000005,6,AA
132,6.337699890136719,57.00019836425781,19377.228668981483,5.989,6,AA
133,6.004799842834473,56.999298095703125,19377.295995370372,6.127,6,AA
134,5.832200050354004,56.88169860839844,19377.347905092593,6.388,6,AA
135,6.254300117492676,56.676300048828125,19377.525902777776,5.739,6,AA
136,5.768700122833252,56.779300689697266,19377.631041666667,6.127,6,AA
137,5.6682000160217285,57.00130081176758,19377.76125,6.029,6,AA
138,5.195499897003174,56.99879837036133,19377.8665625,6.1450000000000005,6,AA
139,6.117300033569336,57.18479919433594,19378.303946759257,6.09,6,AA
140,5.738699913024902,57.22600173950195,19378.41138888889,5.905,6,AA
141,4.645699977874756,57.838199615478516,19378.69883101852,7.224,6,AA
142,4.697500228881836,57.000701904296875,19379.247222222224,6.151,6,AA
143,4.492199897766113,57.13019943237305,19379.302511574075,6.032,6,AA
144,4.301300048828125,57.000701904296875,19379.38699074074,6.155,6,AA
145,4.171299934387207,56.87080001831055,19379.426979166667,6.319,6,AA
146,3.898699998855591,57.003501892089844,19379.50136574074,6.231,6,AA
147,3.6691999435424805,57.00130081176758,19379.535729166666,6.6610000000000005,6,AA
148,3.395699977874756,57.000701904296875,19379.61664351852,6.841,6,AA
149,3.1273000240325928,57.89649963378906,19380.325671296294,7.26,6,AA
150,2.9519999027252197,57.737300872802734,19380.440671296295,6.112,6,AA
151,2.625999927520752,57.26599884033203,19380.585046296295,7.362,6,AA
152,2.753999948501587,56.920799255371094,19380.728877314814,7.223,6,AA
153,2.9296998977661133,56.99980163574219,19380.765659722223,7.19,6,AA
154,2.498699903488159,57.00230026245117,19380.824027777777,7.353,6,AA
155,2.066800117492676,56.99980163574219,19380.8840625,7.436,6,AA
156,1.7992000579833984,56.999698638916016,19380.922152777777,7.462,6,AA
157,1.6002000570297241,57.00130081176758,19380.95113425926,7.525,6,AA
158,1.1360000371932983,57.0004997253418,19381.016215277778,7.817,6,AA
159,0.6697999835014343,56.999298095703125,19381.08150462963,7.8740000000000006,6,AA
160,0.23119999468326569,56.99879837036133,19381.1458912037,7.912,6,AA
161,-0.23250000178813934,56.999298095703125,19381.21820601852,8.015,6,AA
162,-0.6983000040054321,57.00019836425781,19381.291689814814,8.028,6,AA
163,-1.1273000240325928,57.00130081176758,19381.355381944446,7.992,6,AA
164,-1.465999960899353,57.00230026245117,19381.407152777778,7.994,6,AA
165,2.4753000736236572,58.20349884033203,19383.328761574074,7.812,6,AA
166,2.450000047683716,58.698299407958984,19383.481527777778,7.478,6,AA
167,3.5894999504089355,58.713199615478516,19383.636689814815,7.017,6,AA
168,3.858299970626831,58.49020004272461,19383.732800925925,6.307,6,AA
169,4.177999973297119,58.313201904296875,19383.829999999998,7.008,6,AA
170,3.1493000984191895,59.71730041503906,19384.32238425926,8.947000000000001,6,AA
171,2.752700090408325,59.63029861450195,19384.445532407408,7.902,6,AA
172,1.2741999626159668,59.701698303222656,19385.749733796296,7.6530000000000005,6,AA
173,0.815500020980835,59.667198181152344,19385.854247685184,7.4910000000000005,6,AA
174,-0.9847999811172485,59.2848014831543,19369.830231481483,8.092,7,AA
175,-0.6563000082969666,59.2848014831543,19369.882118055557,7.5680000000000005,7,AA
176,-0.3617999851703644,59.2848014831543,19369.925960648146,7.3500000000000005,7,AA
177,0.006500000134110451,59.281700134277344,19369.97979166667,7.486,7,AA
178,0.3292999863624573,59.284698486328125,19370.039548611112,7.5280000000000005,7,AA
179,0.6779999732971191,59.28379821777344,19370.08986111111,7.618,7,AA
180,1.003499984741211,59.28219985961914,19370.14857638889,7.442,7,AA
181,1.3131999969482422,59.28219985961914,19370.195069444442,7.2330000000000005,7,AA
182,1.6562999486923218,59.28379821777344,19370.253969907408,7.231,7,AA
183,2.012500047683716,59.284000396728516,19370.392291666667,7.1850000000000005,7,AA
184,2.246999979019165,59.28450012207031,19370.426342592593,7.164000000000001,7,AA
185,2.5167999267578125,59.28200149536133,19370.515162037038,7.062,7,AA
186,2.751300096511841,59.28369903564453,19370.551828703705,6.952,7,AA
187,2.9019999504089355,59.28269958496094,19370.590659722224,7.603,7,AA
188,3.074199914932251,59.28730010986328,19370.61494212963,7.324,7,AA
189,3.227299928665161,59.28300094604492,19370.676157407408,6.964,7,AA
190,3.3631999492645264,59.28350067138672,19371.464363425926,8.269,7,AA
191,3.5336999893188477,59.283199310302734,19371.497337962963,7.306,7,AA
192,3.682499885559082,59.28300094604492,19371.52736111111,6.5600000000000005,7,AA
193,3.849299907684326,59.28620147705078,19371.559618055555,6.3790000000000004,7,AA
194,4.032700061798096,59.28919982910156,19371.591944444444,6.634,7,AA
195,4.18120002746582,59.288299560546875,19371.617962962962,6.142,7,AA
196,4.333799839019775,59.284698486328125,19371.64386574074,6.048,7,AA
197,4.499199867248535,59.283199310302734,19371.673298611113,5.918,7,AA
198,4.668000221252441,59.28329849243164,19371.703530092593,5.924,7,AA
199,4.822000026702881,59.2843017578125,19371.734791666666,6.15,7,AA
200,4.933800220489502,59.28269958496094,19371.760925925926,6.0600000000000005,7,AA
201,5.031199932098389,59.284000396728516,19371.781817129628,5.934,7,AA
202,8.084500312805176,58.050498962402344,19376.166469907406,7.1450000000000005,7,AA
203,8.101200103759766,57.98379898071289,19376.192916666667,5.972,7,AA
204,8.163200378417969,57.91579818725586,19376.223819444444,6.274,7,AA
205,8.200200080871582,57.85129928588867,19376.253159722222,6.0600000000000005,7,AA
206,8.284000396728516,57.73529815673828,19376.301064814816,5.985,7,AA
207,8.336199760437012,57.64970016479492,19376.334976851853,5.208,7,AA
208,8.38070011138916,57.54679870605469,19376.374386574073,4.26,7,AA
209,8.4197998046875,57.481998443603516,19376.398229166665,5.607,7,AA
210,8.46780014038086,57.39870071411133,19376.426550925924,5.1850000000000005,7,AA
211,8.503800392150879,57.316001892089844,19376.455439814814,4.797,7,AA
212,8.555800437927246,57.23400115966797,19376.483784722222,3.8160000000000003,7,AA
213,7.682700157165527,57.40250015258789,19376.739988425925,6.287,7,AA
214,7.952499866485596,57.00149917602539,19376.915925925925,4.866,7,AA
215,7.653500080108643,57.00279998779297,19376.977465277778,5.339,7,AA
216,7.353799819946289,56.99980163574219,19377.032824074075,5.501,7,AA
217,6.997499942779541,57.00170135498047,19377.09681712963,5.738,7,AA
218,6.6717000007629395,57.00130081176758,19377.162685185187,6.2940000000000005,7,AA
219,6.337699890136719,57.00019836425781,19377.228668981483,5.99,7,AA
220,6.004799842834473,56.999298095703125,19377.295995370372,6.12,7,AA
221,5.832200050354004,56.88169860839844,19377.347905092593,6.389,7,AA
222,6.254300117492676,56.676300048828125,19377.525902777776,5.738,7,AA
223,5.768700122833252,56.779300689697266,19377.631041666667,6.128,7,AA
224,5.6682000160217285,57.00130081176758,19377.76125,6.0280000000000005,7,AA
225,5.195499897003174,56.99879837036133,19377.8665625,6.146,7,AA
226,6.117300033569336,57.18479919433594,19378.303946759257,6.089,7,AA
227,5.738699913024902,57.22600173950195,19378.41138888889,5.905,7,AA
228,4.645699977874756,57.838199615478516,19378.69883101852,7.223,7,AA
229,4.697500228881836,57.000701904296875,19379.247222222224,6.15,7,AA
230,4.492199897766113,57.13019943237305,19379.302511574075,6.032,7,AA
231,4.301300048828125,57.000701904296875,19379.38699074074,6.152,7,AA
232,4.171299934387207,56.87080001831055,19379.426979166667,6.319,7,AA
233,3.898699998855591,57.003501892089844,19379.50136574074,6.231,7,AA
234,3.6691999435424805,57.00130081176758,19379.535729166666,6.663,7,AA
235,3.395699977874756,57.000701904296875,19379.61664351852,6.841,7,AA
236,3.1273000240325928,57.89649963378906,19380.325671296294,7.261,7,AA
237,2.9519999027252197,57.737300872802734,19380.440671296295,6.112,7,AA
238,2.625999927520752,57.26599884033203,19380.585046296295,7.362,7,AA
239,2.753999948501587,56.920799255371094,19380.728877314814,7.224,7,AA
240,2.9296998977661133,56.99980163574219,19380.765659722223,7.191,7,AA
241,2.498699903488159,57.00230026245117,19380.824027777777,7.3500000000000005,7,AA
242,2.066800117492676,56.99980163574219,19380.8840625,7.438,7,AA
243,1.7992000579833984,56.999698638916016,19380.922152777777,7.462,7,AA
244,1.6002000570297241,57.00130081176758,19380.95113425926,7.53,7,AA
245,1.1360000371932983,57.0004997253418,19381.016215277778,7.819,7,AA
246,0.6697999835014343,56.999298095703125,19381.08150462963,7.876,7,AA
247,0.23119999468326569,56.99879837036133,19381.1458912037,7.9110000000000005,7,AA
248,-0.23250000178813934,56.999298095703125,19381.21820601852,8.015,7,AA
249,-0.6983000040054321,57.00019836425781,19381.291689814814,8.029,7,AA
250,-1.1273000240325928,57.00130081176758,19381.355381944446,7.993,7,AA
251,-1.465999960899353,57.00230026245117,19381.407152777778,7.994,7,AA
252,2.4753000736236572,58.20349884033203,19383.328761574074,7.812,7,AA
253,2.450000047683716,58.698299407958984,19383.481527777778,7.479,7,AA
254,3.5894999504089355,58.713199615478516,19383.636689814815,7.109,7,AA
255,3.858299970626831,58.49020004272461,19383.732800925925,6.311,7,AA
256,4.177999973297119,58.313201904296875,19383.829999999998,7.046,7,AA
257,3.1493000984191895,59.71730041503906,19384.32238425926,8.945,7,AA
258,2.752700090408325,59.63029861450195,19384.445532407408,7.902,7,AA
259,1.2741999626159668,59.701698303222656,19385.749733796296,7.6530000000000005,7,AA
260,0.815500020980835,59.667198181152344,19385.854247685184,7.4910000000000005,7,AA
261,-0.9847999811172485,59.2848014831543,19369.830231481483,8.09,8,AA
262,-0.6563000082969666,59.2848014831543,19369.882118055557,7.567,8,AA
263,-0.3617999851703644,59.2848014831543,19369.925960648146,7.3500000000000005,8,AA
264,0.006500000134110451,59.281700134277344,19369.97979166667,7.487,8,AA
265,0.3292999863624573,59.284698486328125,19370.039548611112,7.527,8,AA
266,0.6779999732971191,59.28379821777344,19370.08986111111,7.618,8,AA
267,1.003499984741211,59.28219985961914,19370.14857638889,7.44,8,AA
268,1.3131999969482422,59.28219985961914,19370.195069444442,7.2330000000000005,8,AA
269,1.6562999486923218,59.28379821777344,19370.253969907408,7.23,8,AA
270,2.012500047683716,59.284000396728516,19370.392291666667,7.1850000000000005,8,AA
271,2.246999979019165,59.28450012207031,19370.426342592593,7.166,8,AA
272,2.5167999267578125,59.28200149536133,19370.515162037038,7.062,8,AA
273,2.751300096511841,59.28369903564453,19370.551828703705,6.9510000000000005,8,AA
274,2.9019999504089355,59.28269958496094,19370.590659722224,7.61,8,AA
275,3.074199914932251,59.28730010986328,19370.61494212963,7.3580000000000005,8,AA
276,3.227299928665161,59.28300094604492,19370.676157407408,6.964,8,AA
277,3.3631999492645264,59.28350067138672,19371.464363425926,8.269,8,AA
278,3.5336999893188477,59.283199310302734,19371.497337962963,7.301,8,AA
279,3.682499885559082,59.28300094604492,19371.52736111111,6.57,8,AA
280,3.849299907684326,59.28620147705078,19371.559618055555,6.3790000000000004,8,AA
281,4.032700061798096,59.28919982910156,19371.591944444444,6.638,8,AA
282,4.18120002746582,59.288299560546875,19371.617962962962,6.143,8,AA
283,4.333799839019775,59.284698486328125,19371.64386574074,6.0520000000000005,8,AA
284,4.499199867248535,59.283199310302734,19371.673298611113,5.918,8,AA
285,4.668000221252441,59.28329849243164,19371.703530092593,5.925,8,AA
286,4.822000026702881,59.2843017578125,19371.734791666666,6.15,8,AA
287,4.933800220489502,59.28269958496094,19371.760925925926,6.0600000000000005,8,AA
288,5.031199932098389,59.284000396728516,19371.781817129628,5.922,8,AA
289,8.084500312805176,58.050498962402344,19376.166469907406,7.1610000000000005,8,AA
290,8.101200103759766,57.98379898071289,19376.192916666667,5.976,8,AA
291,8.163200378417969,57.91579818725586,19376.223819444444,6.275,8,AA
292,8.200200080871582,57.85129928588867,19376.253159722222,6.063,8,AA
293,8.284000396728516,57.73529815673828,19376.301064814816,5.986,8,AA
294,8.336199760437012,57.64970016479492,19376.334976851853,5.331,8,AA
295,8.38070011138916,57.54679870605469,19376.374386574073,4.274,8,AA
296,8.4197998046875,57.481998443603516,19376.398229166665,5.703,8,AA
297,8.46780014038086,57.39870071411133,19376.426550925924,5.211,8,AA
298,8.503800392150879,57.316001892089844,19376.455439814814,4.796,8,AA
299,8.555800437927246,57.23400115966797,19376.483784722222,3.8240000000000003,8,AA
300,7.682700157165527,57.40250015258789,19376.739988425925,6.2860000000000005,8,AA
301,7.952499866485596,57.00149917602539,19376.915925925925,4.867,8,AA
302,7.653500080108643,57.00279998779297,19376.977465277778,5.3420000000000005,8,AA
303,7.353799819946289,56.99980163574219,19377.032824074075,5.501,8,AA
304,6.997499942779541,57.00170135498047,19377.09681712963,5.739,8,AA
305,6.6717000007629395,57.00130081176758,19377.162685185187,6.295,8,AA
306,6.337699890136719,57.00019836425781,19377.228668981483,5.989,8,AA
307,6.004799842834473,56.999298095703125,19377.295995370372,6.1160000000000005,8,AA
308,5.832200050354004,56.88169860839844,19377.347905092593,6.389,8,AA
309,6.254300117492676,56.676300048828125,19377.525902777776,5.738,8,AA
310,5.768700122833252,56.779300689697266,19377.631041666667,6.126,8,AA
311,5.6682000160217285,57.00130081176758,19377.76125,6.0280000000000005,8,AA
312,5.195499897003174,56.99879837036133,19377.8665625,6.146,8,AA
313,6.117300033569336,57.18479919433594,19378.303946759257,6.089,8,AA
314,5.738699913024902,57.22600173950195,19378.41138888889,5.905,8,AA
315,4.645699977874756,57.838199615478516,19378.69883101852,7.222,8,AA
316,4.697500228881836,57.000701904296875,19379.247222222224,6.15,8,AA
317,4.492199897766113,57.13019943237305,19379.302511574075,6.032,8,AA
318,4.301300048828125,57.000701904296875,19379.38699074074,6.1530000000000005,8,AA
319,4.171299934387207,56.87080001831055,19379.426979166667,6.3180000000000005,8,AA
320,3.898699998855591,57.003501892089844,19379.50136574074,6.231,8,AA
321,3.6691999435424805,57.00130081176758,19379.535729166666,6.665,8,AA
322,3.395699977874756,57.000701904296875,19379.61664351852,6.8420000000000005,8,AA
323,3.1273000240325928,57.89649963378906,19380.325671296294,7.261,8,AA
324,2.9519999027252197,57.737300872802734,19380.440671296295,6.112,8,AA
325,2.625999927520752,57.26599884033203,19380.585046296295,7.36,8,AA
326,2.753999948501587,56.920799255371094,19380.728877314814,7.22,8,AA
327,2.9296998977661133,56.99980163574219,19380.765659722223,7.1850000000000005,8,AA
328,2.498699903488159,57.00230026245117,19380.824027777777,7.351,8,AA
329,2.066800117492676,56.99980163574219,19380.8840625,7.438,8,AA
330,1.7992000579833984,56.999698638916016,19380.922152777777,7.461,8,AA
331,1.6002000570297241,57.00130081176758,19380.95113425926,7.53,8,AA
332,1.1360000371932983,57.0004997253418,19381.016215277778,7.823,8,AA
333,0.6697999835014343,56.999298095703125,19381.08150462963,7.876,8,AA
334,0.23119999468326569,56.99879837036133,19381.1458912037,7.913,8,AA
335,-0.23250000178813934,56.999298095703125,19381.21820601852,8.015,8,AA
336,-0.6983000040054321,57.00019836425781,19381.291689814814,8.029,8,AA
337,-1.1273000240325928,57.00130081176758,19381.355381944446,7.993,8,AA
338,-1.465999960899353,57.00230026245117,19381.407152777778,7.994,8,AA
339,2.4753000736236572,58.20349884033203,19383.328761574074,7.812,8,AA
340,2.450000047683716,58.698299407958984,19383.481527777778,7.479,8,AA
341,3.5894999504089355,58.713199615478516,19383.636689814815,7.199,8,AA
342,3.858299970626831,58.49020004272461,19383.732800925925,6.364,8,AA
343,4.177999973297119,58.313201904296875,19383.829999999998,7.067,8,AA
344,3.1493000984191895,59.71730041503906,19384.32238425926,8.944,8,AA
345,2.752700090408325,59.63029861450195,19384.445532407408,7.898000000000001,8,AA
346,1.2741999626159668,59.701698303222656,19385.749733796296,7.6530000000000005,8,AA
347,0.815500020980835,59.667198181152344,19385.854247685184,7.4910000000000005,8,AA
348,-0.9847999811172485,59.2848014831543,19369.830231481483,8.092,9,AA
349,-0.6563000082969666,59.2848014831543,19369.882118055557,7.567,9,AA
350,-0.3617999851703644,59.2848014831543,19369.925960648146,7.351,9,AA
351,0.006500000134110451,59.281700134277344,19369.97979166667,7.487,9,AA
352,0.3292999863624573,59.284698486328125,19370.039548611112,7.527,9,AA
353,0.6779999732971191,59.28379821777344,19370.08986111111,7.618,9,AA
354,1.003499984741211,59.28219985961914,19370.14857638889,7.44,9,AA
355,1.3131999969482422,59.28219985961914,19370.195069444442,7.2330000000000005,9,AA
356,1.6562999486923218,59.28379821777344,19370.253969907408,7.23,9,AA
357,2.012500047683716,59.284000396728516,19370.392291666667,7.1850000000000005,9,AA
358,2.246999979019165,59.28450012207031,19370.426342592593,7.165,9,AA
359,2.5167999267578125,59.28200149536133,19370.515162037038,7.062,9,AA
360,2.751300096511841,59.28369903564453,19370.551828703705,6.9510000000000005,9,AA
361,2.9019999504089355,59.28269958496094,19370.590659722224,7.62,9,AA
362,3.074199914932251,59.28730010986328,19370.61494212963,7.394,9,AA
363,3.227299928665161,59.28300094604492,19370.676157407408,6.964,9,AA
364,3.3631999492645264,59.28350067138672,19371.464363425926,8.290000000000001,9,AA
365,3.5336999893188477,59.283199310302734,19371.497337962963,7.332,9,AA
366,3.682499885559082,59.28300094604492,19371.52736111111,6.583,9,AA
367,3.849299907684326,59.28620147705078,19371.559618055555,6.378,9,AA
368,4.032700061798096,59.28919982910156,19371.591944444444,6.640000000000001,9,AA
369,4.18120002746582,59.288299560546875,19371.617962962962,6.143,9,AA
370,4.333799839019775,59.284698486328125,19371.64386574074,6.054,9,AA
371,4.499199867248535,59.283199310302734,19371.673298611113,5.918,9,AA
372,4.668000221252441,59.28329849243164,19371.703530092593,5.924,9,AA
373,4.822000026702881,59.2843017578125,19371.734791666666,6.148,9,AA
374,4.933800220489502,59.28269958496094,19371.760925925926,6.0600000000000005,9,AA
375,5.031199932098389,59.284000396728516,19371.781817129628,5.89,9,AA
376,8.084500312805176,58.050498962402344,19376.166469907406,7.196,9,AA
377,8.101200103759766,57.98379898071289,19376.192916666667,5.978,9,AA
378,8.163200378417969,57.91579818725586,19376.223819444444,6.284,9,AA
379,8.200200080871582,57.85129928588867,19376.253159722222,6.067,9,AA
380,8.284000396728516,57.73529815673828,19376.301064814816,5.9910000000000005,9,AA
381,8.336199760437012,57.64970016479492,19376.334976851853,5.388,9,AA
