rank,Longitude,Latitude,Time,Temperature,Conductivity,Salinity,Depth,Vaissel_name,Profil_id
2451,0.5830000042915344,60.750301361083984,20658.591828703702,11.411,39.801,35.352000000000004,32,JH,62
2452,0.2493000030517578,60.74919891357422,20658.688981481482,11.47,39.866,35.36,32,JH,50
2453,-0.08399999886751175,60.7504997253418,20658.735277777778,12.218,40.588,35.356,32,JH,46
2454,-0.4650000035762787,60.748199462890625,20658.841550925925,12.714,41.072,35.359,32,JH,37
2455,-0.6626999974250793,60.7495002746582,20658.87277777778,12.025,40.376,35.333,32,JH,31
2456,-0.4677777886390686,60.975555419921875,20658.939814814814,12.269,4.062,,32,JH,36
2457,-0.3190000057220459,61.25979995727539,20659.094108796296,11.15,39.56,35.362,32,JH,39
2458,-0.2345000058412552,61.88529968261719,20659.33832175926,11.023,39.395,35.32,32,JH,44
2459,0.5321999788284302,61.733001708984375,20659.481863425925,12.19,40.535000000000004,35.332,32,JH,60
2460,0.4959999918937683,61.252498626708984,20659.712430555555,12.251,40.598,35.335,32,JH,56
2461,1.3705555200576782,61.266944885253906,20659.941597222223,13.079,4.14,,32,JH,77
2462,1.3207000494003296,61.44580078125,20660.001608796298,12.376,40.725,35.341,32,JH,75
2463,1.4002000093460083,61.714500427246094,20660.158043981482,10.916,39.324,35.352000000000004,32,JH,79
2464,6.103000164031982,57.107200622558594,20663.931851851852,9.370000000000001,37.472,34.963,32,JH,190
2465,14.162199974060059,67.99819946289062,20679.842881944445,10.097,36.982,33.764,32,JH,234
2466,14.013999938964844,68.43329620361328,20679.980625,9.057,36.408,34.158,32,JH,233
2467,13.786800384521484,68.51529693603516,20680.04142361111,9.197000000000001,36.76,34.391,32,JH,231
2468,13.588299751281738,68.58049774169922,20680.10835648148,9.453,37.202,34.602000000000004,32,JH,229
2469,13.157999992370605,68.73729705810547,20680.18619212963,9.36,37.004,34.486000000000004,32,JH,226
2470,12.789999961853027,68.85449981689453,20680.244537037037,10.692,38.929,35.171,32,JH,224
2471,12.28320026397705,69.03730010986328,20680.35625,10.668000000000001,38.794000000000004,35.057,32,JH,222
2472,11.62030029296875,69.23419952392578,20680.588229166668,10.688,38.825,35.069,32,JH,221
2473,10.947699546813965,69.48480224609375,20680.754398148147,10.857000000000001,39.08,35.163000000000004,32,JH,217
2474,10.271499633789062,69.69730377197266,20680.99677083333,10.57,38.800000000000004,35.159,32,JH,215
2475,9.588700294494629,69.95279693603516,20681.206574074076,10.24,38.499,35.172000000000004,32,JH,214
2476,8.889699935913086,70.16470336914062,20681.440810185184,9.087,37.387,35.152,32,JH,212
2477,8.213610649108887,70.40916442871094,20681.566851851854,9.759,3.8040000000000003,,32,JH,204
2478,17.712200164794922,71.35700225830078,20683.447881944445,9.507,37.592,34.954,32,JH,236
2479,17.279699325561523,71.92400360107422,20684.197395833333,9.27,37.442,35.03,32,JH,235
2480,3.112299919128418,60.563201904296875,20633.97423611111,10.514,38.925000000000004,35.338,33,JH,119
2481,3.112299919128418,60.258201599121094,20634.15079861111,9.626,38.104,35.367,33,JH,118
2482,3.1161999702453613,59.83729934692383,20634.310439814817,10.356,38.768,35.333,33,JH,121
2483,3.1342999935150146,59.308799743652344,20634.489502314816,9.266,37.463,35.054,33,JH,123
2484,3.1440000534057617,58.849300384521484,20634.679166666665,8.939,37.326,35.235,33,JH,124
2485,3.696199893951416,58.169700622558594,20634.94949074074,8.849,37.153,35.141,33,JH,144
2486,4.316800117492676,58.22129821777344,20635.093402777777,8.94,37.266,35.169000000000004,33,JH,162
2487,4.616799831390381,57.85219955444336,20635.269189814815,9.063,37.444,35.235,33,JH,171
2488,5.763199806213379,57.79249954223633,20635.460208333334,7.917,36.138,34.989,33,JH,186
2489,6.139200210571289,57.594200134277344,20635.567256944447,9.164,37.447,35.138,33,JH,191
