rank,Longitude,Latitude,Time,Temperature,Conductivity,Salinity,Depth,Vaissel_name,Profil_id
8640,0.6697999835014343,56.999298095703125,19381.08150462963,7.878,36.306,35.213,24,AA,55
8641,0.23119999468326569,56.99879837036133,19381.1458912037,7.913,36.31,35.183,24,AA,47
8642,-0.23250000178813934,56.999298095703125,19381.21820601852,8.017,36.358000000000004,35.129,24,AA,39
8643,-0.6983000040054321,57.00019836425781,19381.291689814814,8.031,36.339,35.095,24,AA,27
8644,-1.1273000240325928,57.00130081176758,19381.355381944446,7.995,36.168,34.949,24,AA,19
8645,-1.465999960899353,57.00230026245117,19381.407152777778,7.996,36.106,34.878,24,AA,14
8646,2.4753000736236572,58.20349884033203,19383.328761574074,7.815,36.216,35.181,24,AA,104
8647,2.450000047683716,58.698299407958984,19383.481527777778,7.474,35.887,35.167,24,AA,103
8648,3.5894999504089355,58.713199615478516,19383.636689814815,7.391,35.492,34.821,24,AA,162
8649,3.858299970626831,58.49020004272461,19383.732800925925,7.103,35.114,34.698,24,AA,172
8650,4.177999973297119,58.313201904296875,19383.829999999998,7.096,35.366,34.980000000000004,24,AA,187
8651,3.1493000984191895,59.71730041503906,19384.32238425926,8.946,37.346000000000004,35.253,24,AA,142
8652,2.752700090408325,59.63029861450195,19384.445532407408,7.8580000000000005,36.264,35.188,24,AA,123
8653,1.2741999626159668,59.701698303222656,19385.749733796296,7.6610000000000005,36.093,35.202,24,AA,69
8654,0.815500020980835,59.667198181152344,19385.854247685184,7.507000000000001,35.938,35.188,24,AA,59
8655,5.145500183105469,59.24100112915039,19419.32511574074,3.2920000000000003,29.664,32.26,24,AA,242
8656,5.124300003051758,59.24330139160156,19419.33611111111,3.31,29.701,32.287,24,AA,241
8657,5.0868000984191895,59.2421989440918,19419.346805555553,3.387,29.824,32.358000000000004,24,AA,239
8658,5.043499946594238,59.24169921875,19419.359907407408,3.636,30.154,32.503,24,AA,238
8659,4.992800235748291,59.242801666259766,19419.372395833332,3.976,30.703,32.815,24,AA,231
8660,4.958000183105469,59.24079895019531,19419.386076388888,3.989,30.828,32.95,24,AA,226
8661,4.915999889373779,59.23870086669922,19419.400219907406,4.9030000000000005,32.05,33.459,24,AA,221
8662,5.037700176239014,59.28620147705078,19422.57167824074,3.075,29.28,32.014,24,AA,237
8663,4.938000202178955,59.28120040893555,19422.599895833333,3.363,29.729,32.268,24,AA,225
8664,4.828499794006348,59.284000396728516,19422.648402777777,3.894,30.586000000000002,32.759,24,AA,219
8665,4.6697998046875,59.28269958496094,19422.67439814815,5.91,33.496,34.097,24,AA,214
