rank,Longitude,Latitude,Time,Temperature,Depth,Vessel_name,Profil_id
5907,0.0035000001080334187,60.49580001831055,19661.295601851853,,221,GS,33
5908,0.001500000013038516,60.22200012207031,19661.37898148148,,221,GS,32
5909,1.8285000324249268,60.25120162963867,19662.969178240743,,221,GS,76
5910,1.8327000141143799,60.000301361083984,19663.037337962964,,221,GS,77
5911,0.16979999840259552,59.996700286865234,19663.232233796294,,221,GS,36
5912,0.16680000722408295,59.752498626708984,19663.406990740743,,221,GS,35
5913,1.3316999673843384,59.74829864501953,19663.59008101852,,221,GS,65
5914,0.6370000243186951,59.52280044555664,19663.824861111112,,221,GS,50
5915,-0.49619999527931213,59.497798919677734,19663.976446759258,,221,GS,17
5916,-2.2300000190734863,59.28030014038086,19664.265092592592,,221,GS,5
5917,-1.9327000379562378,59.279701232910156,19664.315069444445,,221,GS,7
5918,-1.6325000524520874,59.28099822998047,19664.357627314814,,221,GS,8
5919,-1.3198000192642212,59.28329849243164,19664.403252314816,,221,GS,9
5920,-0.9860000014305115,59.28300094604492,19664.46028935185,,221,GS,10
5921,-0.6536999940872192,59.28269958496094,19664.508159722223,,221,GS,13
5922,-0.33719998598098755,59.28049850463867,19664.556377314813,,221,GS,23
5923,-0.0007999999797903001,59.28070068359375,19664.60337962963,,221,GS,31
5924,0.3312999904155731,59.28070068359375,19664.73560185185,,221,GS,38
5925,0.6643000245094299,59.28580093383789,19664.785,,221,GS,51
5926,0.9983000159263611,59.28150177001953,19664.835833333334,,221,GS,56
5927,1.3105000257492065,59.282798767089844,19664.886284722223,,221,GS,62
5928,1.6438000202178955,59.2869987487793,19664.939837962964,,221,GS,74
5929,1.9943000078201294,59.28450012207031,19664.993819444444,,221,GS,84
5930,2.242799997329712,59.28519821166992,19665.035625,,221,GS,91
5931,2.511699914932251,59.284000396728516,19665.07630787037,,221,GS,102
5932,2.74429988861084,59.28369903564453,19665.1146412037,,221,GS,110
5933,2.892699956893921,59.28419876098633,19665.142974537037,,221,GS,115
5934,3.06030011177063,59.282501220703125,19665.171886574073,,221,GS,124
5935,3.2095000743865967,59.285701751708984,19665.2005787037,,221,GS,132
5936,3.361999988555908,59.28499984741211,19665.230497685185,,221,GS,143
5937,3.5267999172210693,59.28499984741211,19665.265439814815,,221,GS,150
5938,3.686300039291382,59.284000396728516,19665.30255787037,7.429,221,GS,156
5939,3.8536999225616455,59.28179931640625,19665.34545138889,7.58,221,GS,158
5940,4.032299995422363,59.28150177001953,19665.387280092593,7.574,221,GS,165
5941,4.17579984664917,59.2869987487793,19665.426527777778,7.234,221,GS,168
5942,4.326300144195557,59.28179931640625,19665.465902777778,7.229,221,GS,170
5943,4.49429988861084,59.28519821166992,19665.505729166667,7.314,221,GS,174
5944,4.6631999015808105,59.28300094604492,19665.542465277777,7.367,221,GS,180
5945,4.819699764251709,59.28580093383789,19665.582962962962,,221,GS,183
5946,4.933000087738037,59.28580093383789,19665.615092592594,,221,GS,186
5947,5.034999847412109,59.28450012207031,19665.635983796295,,221,GS,188
5948,3.2795000076293945,60.45119857788086,19666.760416666668,,221,GS,138
5949,-3.685800075531006,61.214500427246094,19641.326412037037,6.936,222,GS,1
5950,-3.2762999534606934,61.11830139160156,19641.429247685184,8.971,222,GS,2
5951,-2.8977999687194824,61.041500091552734,19641.529224537036,9.884,222,GS,3
5952,-2.563699960708618,60.964500427246094,19641.616828703704,10.1,222,GS,4
5953,-2.122999906539917,60.87179946899414,19641.69636574074,,222,GS,6
5954,3.998199939727783,59.499698638916016,19648.21554398148,7.7170000000000005,222,GS,164
5955,3.9962000846862793,59.68579864501953,19648.315949074076,8.405,222,GS,161
5956,3.25819993019104,59.68619918823242,19648.411145833332,,222,GS,136
5957,2.499300003051758,59.68330001831055,19648.71537037037,,222,GS,99
5958,2.4997000694274902,59.93479919433594,19648.796805555558,,222,GS,100
5959,3.249300003051758,59.93000030517578,19648.91833333333,,222,GS,135
5960,3.9932000637054443,59.93769836425781,19649.047118055558,7.704,222,GS,160
5961,3.99780011177063,60.18479919433594,19649.142256944444,8.027000000000001,222,GS,163
5962,3.240999937057495,60.18330001831055,19649.25445601852,,222,GS,133
5963,2.4967000484466553,60.18629837036133,19649.358263888887,,222,GS,98
5964,2.499799966812134,60.43619918823242,19649.42740740741,,222,GS,101
5965,3.242000102996826,60.437801361083984,19649.532291666666,,222,GS,134
5966,3.996299982070923,60.434200286865234,19649.637002314816,8.36,222,GS,162
5967,3.515000104904175,60.683799743652344,19649.74332175926,9.540000000000001,222,GS,149
5968,2.754499912261963,60.685699462890625,19649.911238425924,,222,GS,112
5969,2.4247000217437744,60.678199768066406,19650.153599537036,,222,GS,96
5970,2.004300117492676,60.689300537109375,19650.2162037037,,222,GS,87
5971,1.9977999925613403,60.93579864501953,19650.28923611111,,222,GS,85
5972,2.999000072479248,60.937198638916016,19650.61517361111,9.661,222,GS,120
5973,2.9951999187469482,61.1870002746582,19650.694444444445,9.172,222,GS,119
5974,0.9991999864578247,61.43769836425781,19651.005243055555,,222,GS,57
5975,1.9919999837875366,61.454498291015625,19651.134849537037,9.833,222,GS,83
5976,2.932300090789795,61.36199951171875,19651.339016203703,8.782,222,GS,116
5977,2.7446999549865723,60.92879867553711,19651.638356481482,,222,GS,111
5978,3.3010001182556152,60.71699905395508,19651.944444444445,9.705,222,GS,140
5979,3.461699962615967,59.52399826049805,19652.92638888889,,222,GS,147
5980,3.1484999656677246,59.72930145263672,19653.37821759259,,222,GS,129
5981,2.9946999549865723,59.699798583984375,19653.58832175926,,222,GS,118
5982,3.396699905395508,59.73149871826172,19653.70244212963,9.673,222,GS,144
5983,3.261699914932251,59.9807014465332,19654.07363425926,,222,GS,137
5984,2.002000093460083,60.00279998779297,19654.268958333334,,222,GS,86
5985,3.6623001098632812,60.25270080566406,19654.604386574076,9.432,222,GS,155
5986,3.3506999015808105,60.470001220703125,19654.92815972222,9.965,222,GS,142
5987,1.8361999988555908,60.501800537109375,19655.120844907407,,222,GS,78
5988,3.4119999408721924,60.663299560546875,19655.357939814814,8.950000000000001,222,GS,145
5989,3.0369999408721924,60.82270050048828,19655.462627314813,9.839,222,GS,122
5990,3.0617001056671143,60.77429962158203,19655.818043981482,,222,GS,125
5991,2.512500047683716,60.831199645996094,19655.903136574074,,222,GS,103
5992,1.5061999559402466,60.83319854736328,19656.016655092593,,222,GS,72
5993,1.9381999969482422,61.00199890136719,19656.1596875,,222,GS,82
5994,3.0339999198913574,61.01570129394531,19656.406516203704,9.73,222,GS,121
5995,3.1923000812530518,61.16450119018555,19656.494247685183,8.147,222,GS,131
5996,1.8849999904632568,61.17580032348633,19656.776574074076,,222,GS,80
5997,1.1759999990463257,61.16379928588867,19656.874131944445,,222,GS,60
5998,1.0785000324249268,61.41429901123047,19656.968402777777,,222,GS,59
5999,2.074700117111206,61.407501220703125,19657.132002314815,10.072000000000001,222,GS,90
6000,3.1494998931884766,61.41299819946289,19657.261273148146,9.11,222,GS,130
6001,2.4172000885009766,61.2307014465332,19657.454305555555,10.0,222,GS,95
6002,2.8001999855041504,61.09830093383789,19657.89130787037,9.559000000000001,222,GS,114
6003,4.620800018310547,60.75230026245117,19658.537083333333,,222,GS,178
6004,4.45419979095459,60.75199890136719,19658.57284722222,8.149000000000001,222,GS,173
6005,4.285999774932861,60.749298095703125,19658.616921296296,7.607,222,GS,169
6006,4.120200157165527,60.74850082397461,19658.654513888887,8.83,222,GS,166
6007,3.9547998905181885,60.7504997253418,19658.693842592595,8.828,222,GS,159
6008,3.7916998863220215,60.74869918823242,19658.73386574074,9.131,222,GS,157
6009,3.625499963760376,60.74919891357422,19658.77496527778,9.564,222,GS,154
6010,3.4619998931884766,60.74879837036133,19658.82096064815,9.268,222,GS,148
6011,3.2899999618530273,60.749298095703125,19658.862233796295,9.689,222,GS,139
6012,3.123500108718872,60.74869918823242,19658.9021875,9.94,222,GS,127
6013,2.937700033187866,60.74850082397461,19658.940381944445,,222,GS,117
6014,2.7760000228881836,60.74869918823242,19658.97585648148,,222,GS,113
6015,2.6041998863220215,60.749298095703125,19659.11909722222,,222,GS,106
6016,2.2692999839782715,60.751800537109375,19659.169583333332,,222,GS,92
6017,1.9199999570846558,60.747501373291016,19659.220671296298,,222,GS,81
6018,1.440000057220459,60.750999450683594,19659.28751157407,,222,GS,69
6019,0.9151999950408936,60.7504997253418,19659.35886574074,,222,GS,55
6020,0.59170001745224,60.74869918823242,19659.407650462963,,222,GS,48
6021,0.2529999911785126,60.74679946899414,19659.58148148148,,222,GS,37
6022,-0.0860000029206276,60.746700286865234,19659.628773148146,,222,GS,28
6023,-0.2669999897480011,60.750701904296875,19659.65818287037,,222,GS,27
6024,-0.4645000100135803,60.750701904296875,19659.687384259258,,222,GS,20
6025,-0.6777999997138977,60.75270080566406,19659.71820601852,,222,GS,11
6026,-0.4936999976634979,61.33100128173828,19659.877372685183,,222,GS,19
6027,-0.4941999912261963,61.74919891357422,19659.990972222222,8.829,222,GS,18
6028,1.013200044631958,61.750301361083984,19660.166354166668,,222,GS,58
6029,1.8787000179290771,61.75130081176758,19660.280347222222,9.609,222,GS,79
6030,2.058500051498413,61.58700180053711,19660.340046296296,9.352,222,GS,88
6031,-0.0027000000700354576,61.58330154418945,19660.680381944443,,222,GS,30
6032,0.005499999970197678,61.3406982421875,19660.75579861111,,222,GS,34
6033,0.5257999897003174,61.124000549316406,19660.879953703705,,222,GS,44
6034,-0.008500000461935997,60.91830062866211,19661.001180555555,,222,GS,29
6035,0.7558000087738037,60.50130081176758,19661.196898148148,,222,GS,52
6036,0.0035000001080334187,60.49580001831055,19661.295601851853,,222,GS,33
6037,0.001500000013038516,60.22200012207031,19661.37898148148,,222,GS,32
6038,1.8285000324249268,60.25120162963867,19662.969178240743,,222,GS,76
6039,1.8327000141143799,60.000301361083984,19663.037337962964,,222,GS,77
6040,0.16979999840259552,59.996700286865234,19663.232233796294,,222,GS,36
6041,0.16680000722408295,59.752498626708984,19663.406990740743,,222,GS,35
6042,1.3316999673843384,59.74829864501953,19663.59008101852,,222,GS,65
6043,0.6370000243186951,59.52280044555664,19663.824861111112,,222,GS,50
6044,-0.49619999527931213,59.497798919677734,19663.976446759258,,222,GS,17
6045,-2.2300000190734863,59.28030014038086,19664.265092592592,,222,GS,5
6046,-1.9327000379562378,59.279701232910156,19664.315069444445,,222,GS,7
6047,-1.6325000524520874,59.28099822998047,19664.357627314814,,222,GS,8
6048,-1.3198000192642212,59.28329849243164,19664.403252314816,,222,GS,9
6049,-0.9860000014305115,59.28300094604492,19664.46028935185,,222,GS,10
6050,-0.6536999940872192,59.28269958496094,19664.508159722223,,222,GS,13
6051,-0.33719998598098755,59.28049850463867,19664.556377314813,,222,GS,23
6052,-0.0007999999797903001,59.28070068359375,19664.60337962963,,222,GS,31
6053,0.3312999904155731,59.28070068359375,19664.73560185185,,222,GS,38
6054,0.6643000245094299,59.28580093383789,19664.785,,222,GS,51
6055,0.9983000159263611,59.28150177001953,19664.835833333334,,222,GS,56
6056,1.3105000257492065,59.282798767089844,19664.886284722223,,222,GS,62
6057,1.6438000202178955,59.2869987487793,19664.939837962964,,222,GS,74
6058,1.9943000078201294,59.28450012207031,19664.993819444444,,222,GS,84
6059,2.242799997329712,59.28519821166992,19665.035625,,222,GS,91
6060,2.511699914932251,59.284000396728516,19665.07630787037,,222,GS,102
6061,2.74429988861084,59.28369903564453,19665.1146412037,,222,GS,110
6062,2.892699956893921,59.28419876098633,19665.142974537037,,222,GS,115
6063,3.06030011177063,59.282501220703125,19665.171886574073,,222,GS,124
6064,3.2095000743865967,59.285701751708984,19665.2005787037,,222,GS,132
6065,3.361999988555908,59.28499984741211,19665.230497685185,,222,GS,143
6066,3.5267999172210693,59.28499984741211,19665.265439814815,,222,GS,150
6067,3.686300039291382,59.284000396728516,19665.30255787037,7.424,222,GS,156
6068,3.8536999225616455,59.28179931640625,19665.34545138889,7.572,222,GS,158
6069,4.032299995422363,59.28150177001953,19665.387280092593,7.5760000000000005,222,GS,165
6070,4.17579984664917,59.2869987487793,19665.426527777778,7.224,222,GS,168
6071,4.326300144195557,59.28179931640625,19665.465902777778,7.227,222,GS,170
6072,4.49429988861084,59.28519821166992,19665.505729166667,7.3,222,GS,174
6073,4.6631999015808105,59.28300094604492,19665.542465277777,7.362,222,GS,180
6074,4.819699764251709,59.28580093383789,19665.582962962962,,222,GS,183
6075,4.933000087738037,59.28580093383789,19665.615092592594,,222,GS,186
6076,5.034999847412109,59.28450012207031,19665.635983796295,,222,GS,188
6077,3.2795000076293945,60.45119857788086,19666.760416666668,,222,GS,138
6078,-3.685800075531006,61.214500427246094,19641.326412037037,6.922,223,GS,1
6079,-3.2762999534606934,61.11830139160156,19641.429247685184,8.966,223,GS,2
6080,-2.8977999687194824,61.041500091552734,19641.529224537036,9.879,223,GS,3
6081,-2.563699960708618,60.964500427246094,19641.616828703704,10.1,223,GS,4
6082,-2.122999906539917,60.87179946899414,19641.69636574074,,223,GS,6
6083,3.998199939727783,59.499698638916016,19648.21554398148,7.598,223,GS,164
6084,3.9962000846862793,59.68579864501953,19648.315949074076,8.399000000000001,223,GS,161
6085,3.25819993019104,59.68619918823242,19648.411145833332,,223,GS,136
6086,2.499300003051758,59.68330001831055,19648.71537037037,,223,GS,99
6087,2.4997000694274902,59.93479919433594,19648.796805555558,,223,GS,100
6088,3.249300003051758,59.93000030517578,19648.91833333333,,223,GS,135
6089,3.9932000637054443,59.93769836425781,19649.047118055558,7.702,223,GS,160
6090,3.99780011177063,60.18479919433594,19649.142256944444,7.995,223,GS,163
6091,3.240999937057495,60.18330001831055,19649.25445601852,,223,GS,133
6092,2.4967000484466553,60.18629837036133,19649.358263888887,,223,GS,98
6093,2.499799966812134,60.43619918823242,19649.42740740741,,223,GS,101
6094,3.242000102996826,60.437801361083984,19649.532291666666,,223,GS,134
6095,3.996299982070923,60.434200286865234,19649.637002314816,8.328,223,GS,162
6096,3.515000104904175,60.683799743652344,19649.74332175926,9.537,223,GS,149
6097,2.754499912261963,60.685699462890625,19649.911238425924,,223,GS,112
6098,2.4247000217437744,60.678199768066406,19650.153599537036,,223,GS,96
6099,2.004300117492676,60.689300537109375,19650.2162037037,,223,GS,87
6100,1.9977999925613403,60.93579864501953,19650.28923611111,,223,GS,85
6101,2.999000072479248,60.937198638916016,19650.61517361111,9.655,223,GS,120
6102,2.9951999187469482,61.1870002746582,19650.694444444445,9.166,223,GS,119
6103,0.9991999864578247,61.43769836425781,19651.005243055555,,223,GS,57
6104,1.9919999837875366,61.454498291015625,19651.134849537037,9.83,223,GS,83
6105,2.932300090789795,61.36199951171875,19651.339016203703,8.778,223,GS,116
6106,2.7446999549865723,60.92879867553711,19651.638356481482,,223,GS,111
6107,3.3010001182556152,60.71699905395508,19651.944444444445,9.700000000000001,223,GS,140
6108,3.461699962615967,59.52399826049805,19652.92638888889,,223,GS,147
6109,3.1484999656677246,59.72930145263672,19653.37821759259,,223,GS,129
6110,2.9946999549865723,59.699798583984375,19653.58832175926,,223,GS,118
6111,3.396699905395508,59.73149871826172,19653.70244212963,9.672,223,GS,144
6112,3.261699914932251,59.9807014465332,19654.07363425926,,223,GS,137
6113,2.002000093460083,60.00279998779297,19654.268958333334,,223,GS,86
6114,3.6623001098632812,60.25270080566406,19654.604386574076,9.429,223,GS,155
6115,3.3506999015808105,60.470001220703125,19654.92815972222,9.964,223,GS,142
6116,1.8361999988555908,60.501800537109375,19655.120844907407,,223,GS,78
6117,3.4119999408721924,60.663299560546875,19655.357939814814,8.944,223,GS,145
6118,3.0369999408721924,60.82270050048828,19655.462627314813,9.839,223,GS,122
6119,3.0617001056671143,60.77429962158203,19655.818043981482,,223,GS,125
6120,2.512500047683716,60.831199645996094,19655.903136574074,,223,GS,103
6121,1.5061999559402466,60.83319854736328,19656.016655092593,,223,GS,72
6122,1.9381999969482422,61.00199890136719,19656.1596875,,223,GS,82
6123,3.0339999198913574,61.01570129394531,19656.406516203704,9.728,223,GS,121
6124,3.1923000812530518,61.16450119018555,19656.494247685183,8.155,223,GS,131
6125,1.8849999904632568,61.17580032348633,19656.776574074076,,223,GS,80
6126,1.1759999990463257,61.16379928588867,19656.874131944445,,223,GS,60
6127,1.0785000324249268,61.41429901123047,19656.968402777777,,223,GS,59
6128,2.074700117111206,61.407501220703125,19657.132002314815,10.068,223,GS,90
6129,3.1494998931884766,61.41299819946289,19657.261273148146,9.096,223,GS,130
6130,2.4172000885009766,61.2307014465332,19657.454305555555,10.0,223,GS,95
6131,2.8001999855041504,61.09830093383789,19657.89130787037,9.55,223,GS,114
6132,4.620800018310547,60.75230026245117,19658.537083333333,,223,GS,178
6133,4.45419979095459,60.75199890136719,19658.57284722222,8.051,223,GS,173
6134,4.285999774932861,60.749298095703125,19658.616921296296,7.596,223,GS,169
6135,4.120200157165527,60.74850082397461,19658.654513888887,8.808,223,GS,166
6136,3.9547998905181885,60.7504997253418,19658.693842592595,8.822000000000001,223,GS,159
6137,3.7916998863220215,60.74869918823242,19658.73386574074,9.112,223,GS,157
6138,3.625499963760376,60.74919891357422,19658.77496527778,9.55,223,GS,154
6139,3.4619998931884766,60.74879837036133,19658.82096064815,9.258000000000001,223,GS,148
6140,3.2899999618530273,60.749298095703125,19658.862233796295,9.694,223,GS,139
6141,3.123500108718872,60.74869918823242,19658.9021875,9.936,223,GS,127
6142,2.937700033187866,60.74850082397461,19658.940381944445,,223,GS,117
6143,2.7760000228881836,60.74869918823242,19658.97585648148,,223,GS,113
6144,2.6041998863220215,60.749298095703125,19659.11909722222,,223,GS,106
6145,2.2692999839782715,60.751800537109375,19659.169583333332,,223,GS,92
6146,1.9199999570846558,60.747501373291016,19659.220671296298,,223,GS,81
6147,1.440000057220459,60.750999450683594,19659.28751157407,,223,GS,69
6148,0.9151999950408936,60.7504997253418,19659.35886574074,,223,GS,55
6149,0.59170001745224,60.74869918823242,19659.407650462963,,223,GS,48
6150,0.2529999911785126,60.74679946899414,19659.58148148148,,223,GS,37
6151,-0.0860000029206276,60.746700286865234,19659.628773148146,,223,GS,28
6152,-0.2669999897480011,60.750701904296875,19659.65818287037,,223,GS,27
6153,-0.4645000100135803,60.750701904296875,19659.687384259258,,223,GS,20
6154,-0.6777999997138977,60.75270080566406,19659.71820601852,,223,GS,11
6155,-0.4936999976634979,61.33100128173828,19659.877372685183,,223,GS,19
6156,-0.4941999912261963,61.74919891357422,19659.990972222222,8.81,223,GS,18
6157,1.013200044631958,61.750301361083984,19660.166354166668,,223,GS,58
6158,1.8787000179290771,61.75130081176758,19660.280347222222,9.601,223,GS,79
6159,2.058500051498413,61.58700180053711,19660.340046296296,9.333,223,GS,88
6160,-0.0027000000700354576,61.58330154418945,19660.680381944443,,223,GS,30
6161,0.005499999970197678,61.3406982421875,19660.75579861111,,223,GS,34
6162,0.5257999897003174,61.124000549316406,19660.879953703705,,223,GS,44
6163,-0.008500000461935997,60.91830062866211,19661.001180555555,,223,GS,29
6164,0.7558000087738037,60.50130081176758,19661.196898148148,,223,GS,52
6165,0.0035000001080334187,60.49580001831055,19661.295601851853,,223,GS,33
6166,0.001500000013038516,60.22200012207031,19661.37898148148,,223,GS,32
6167,1.8285000324249268,60.25120162963867,19662.969178240743,,223,GS,76
6168,1.8327000141143799,60.000301361083984,19663.037337962964,,223,GS,77
6169,0.16979999840259552,59.996700286865234,19663.232233796294,,223,GS,36
6170,0.16680000722408295,59.752498626708984,19663.406990740743,,223,GS,35
6171,1.3316999673843384,59.74829864501953,19663.59008101852,,223,GS,65
6172,0.6370000243186951,59.52280044555664,19663.824861111112,,223,GS,50
6173,-0.49619999527931213,59.497798919677734,19663.976446759258,,223,GS,17
6174,-2.2300000190734863,59.28030014038086,19664.265092592592,,223,GS,5
6175,-1.9327000379562378,59.279701232910156,19664.315069444445,,223,GS,7
6176,-1.6325000524520874,59.28099822998047,19664.357627314814,,223,GS,8
6177,-1.3198000192642212,59.28329849243164,19664.403252314816,,223,GS,9
6178,-0.9860000014305115,59.28300094604492,19664.46028935185,,223,GS,10
6179,-0.6536999940872192,59.28269958496094,19664.508159722223,,223,GS,13
6180,-0.33719998598098755,59.28049850463867,19664.556377314813,,223,GS,23
6181,-0.0007999999797903001,59.28070068359375,19664.60337962963,,223,GS,31
6182,0.3312999904155731,59.28070068359375,19664.73560185185,,223,GS,38
6183,0.6643000245094299,59.28580093383789,19664.785,,223,GS,51
6184,0.9983000159263611,59.28150177001953,19664.835833333334,,223,GS,56
6185,1.3105000257492065,59.282798767089844,19664.886284722223,,223,GS,62
6186,1.6438000202178955,59.2869987487793,19664.939837962964,,223,GS,74
6187,1.9943000078201294,59.28450012207031,19664.993819444444,,223,GS,84
6188,2.242799997329712,59.28519821166992,19665.035625,,223,GS,91
6189,2.511699914932251,59.284000396728516,19665.07630787037,,223,GS,102
6190,2.74429988861084,59.28369903564453,19665.1146412037,,223,GS,110
6191,2.892699956893921,59.28419876098633,19665.142974537037,,223,GS,115
6192,3.06030011177063,59.282501220703125,19665.171886574073,,223,GS,124
6193,3.2095000743865967,59.285701751708984,19665.2005787037,,223,GS,132
6194,3.361999988555908,59.28499984741211,19665.230497685185,,223,GS,143
6195,3.5267999172210693,59.28499984741211,19665.265439814815,,223,GS,150
6196,3.686300039291382,59.284000396728516,19665.30255787037,7.415,223,GS,156
6197,3.8536999225616455,59.28179931640625,19665.34545138889,7.554,223,GS,158
6198,4.032299995422363,59.28150177001953,19665.387280092593,7.565,223,GS,165
6199,4.17579984664917,59.2869987487793,19665.426527777778,7.215,223,GS,168
6200,4.326300144195557,59.28179931640625,19665.465902777778,7.226,223,GS,170
6201,4.49429988861084,59.28519821166992,19665.505729166667,7.299,223,GS,174
6202,4.6631999015808105,59.28300094604492,19665.542465277777,7.368,223,GS,180
6203,4.819699764251709,59.28580093383789,19665.582962962962,,223,GS,183
6204,4.933000087738037,59.28580093383789,19665.615092592594,,223,GS,186
6205,5.034999847412109,59.28450012207031,19665.635983796295,,223,GS,188
6206,3.2795000076293945,60.45119857788086,19666.760416666668,,223,GS,138
6207,-3.685800075531006,61.214500427246094,19641.326412037037,6.914,224,GS,1
6208,-3.2762999534606934,61.11830139160156,19641.429247685184,8.963000000000001,224,GS,2
6209,-2.8977999687194824,61.041500091552734,19641.529224537036,9.870000000000001,224,GS,3
6210,-2.563699960708618,60.964500427246094,19641.616828703704,10.1,224,GS,4
6211,-2.122999906539917,60.87179946899414,19641.69636574074,,224,GS,6
6212,3.998199939727783,59.499698638916016,19648.21554398148,7.481,224,GS,164
6213,3.9962000846862793,59.68579864501953,19648.315949074076,8.387,224,GS,161
6214,3.25819993019104,59.68619918823242,19648.411145833332,,224,GS,136
6215,2.499300003051758,59.68330001831055,19648.71537037037,,224,GS,99
6216,2.4997000694274902,59.93479919433594,19648.796805555558,,224,GS,100
6217,3.249300003051758,59.93000030517578,19648.91833333333,,224,GS,135
6218,3.9932000637054443,59.93769836425781,19649.047118055558,7.699,224,GS,160
6219,3.99780011177063,60.18479919433594,19649.142256944444,7.958,224,GS,163
6220,3.240999937057495,60.18330001831055,19649.25445601852,,224,GS,133
6221,2.4967000484466553,60.18629837036133,19649.358263888887,,224,GS,98
6222,2.499799966812134,60.43619918823242,19649.42740740741,,224,GS,101
6223,3.242000102996826,60.437801361083984,19649.532291666666,,224,GS,134
6224,3.996299982070923,60.434200286865234,19649.637002314816,8.286,224,GS,162
6225,3.515000104904175,60.683799743652344,19649.74332175926,9.534,224,GS,149
6226,2.754499912261963,60.685699462890625,19649.911238425924,,224,GS,112
6227,2.4247000217437744,60.678199768066406,19650.153599537036,,224,GS,96
6228,2.004300117492676,60.689300537109375,19650.2162037037,,224,GS,87
6229,1.9977999925613403,60.93579864501953,19650.28923611111,,224,GS,85
6230,2.999000072479248,60.937198638916016,19650.61517361111,9.643,224,GS,120
6231,2.9951999187469482,61.1870002746582,19650.694444444445,9.164,224,GS,119
6232,0.9991999864578247,61.43769836425781,19651.005243055555,,224,GS,57
6233,1.9919999837875366,61.454498291015625,19651.134849537037,9.835,224,GS,83
6234,2.932300090789795,61.36199951171875,19651.339016203703,8.776,224,GS,116
6235,2.7446999549865723,60.92879867553711,19651.638356481482,,224,GS,111
6236,3.3010001182556152,60.71699905395508,19651.944444444445,9.697000000000001,224,GS,140
6237,3.461699962615967,59.52399826049805,19652.92638888889,,224,GS,147
6238,3.1484999656677246,59.72930145263672,19653.37821759259,,224,GS,129
6239,2.9946999549865723,59.699798583984375,19653.58832175926,,224,GS,118
6240,3.396699905395508,59.73149871826172,19653.70244212963,9.669,224,GS,144
6241,3.261699914932251,59.9807014465332,19654.07363425926,,224,GS,137
6242,2.002000093460083,60.00279998779297,19654.268958333334,,224,GS,86
6243,3.6623001098632812,60.25270080566406,19654.604386574076,9.414,224,GS,155
6244,3.3506999015808105,60.470001220703125,19654.92815972222,9.962,224,GS,142
6245,1.8361999988555908,60.501800537109375,19655.120844907407,,224,GS,78
6246,3.4119999408721924,60.663299560546875,19655.357939814814,8.932,224,GS,145
6247,3.0369999408721924,60.82270050048828,19655.462627314813,9.838000000000001,224,GS,122
6248,3.0617001056671143,60.77429962158203,19655.818043981482,,224,GS,125
6249,2.512500047683716,60.831199645996094,19655.903136574074,,224,GS,103
6250,1.5061999559402466,60.83319854736328,19656.016655092593,,224,GS,72
6251,1.9381999969482422,61.00199890136719,19656.1596875,,224,GS,82
6252,3.0339999198913574,61.01570129394531,19656.406516203704,9.722,224,GS,121
6253,3.1923000812530518,61.16450119018555,19656.494247685183,8.158,224,GS,131
6254,1.8849999904632568,61.17580032348633,19656.776574074076,,224,GS,80
6255,1.1759999990463257,61.16379928588867,19656.874131944445,,224,GS,60
6256,1.0785000324249268,61.41429901123047,19656.968402777777,,224,GS,59
6257,2.074700117111206,61.407501220703125,19657.132002314815,10.067,224,GS,90
6258,3.1494998931884766,61.41299819946289,19657.261273148146,9.081,224,GS,130
6259,2.4172000885009766,61.2307014465332,19657.454305555555,10.0,224,GS,95
6260,2.8001999855041504,61.09830093383789,19657.89130787037,9.543000000000001,224,GS,114
6261,4.620800018310547,60.75230026245117,19658.537083333333,,224,GS,178
6262,4.45419979095459,60.75199890136719,19658.57284722222,8.039,224,GS,173
6263,4.285999774932861,60.749298095703125,19658.616921296296,7.567,224,GS,169
6264,4.120200157165527,60.74850082397461,19658.654513888887,8.804,224,GS,166
6265,3.9547998905181885,60.7504997253418,19658.693842592595,8.819,224,GS,159
6266,3.7916998863220215,60.74869918823242,19658.73386574074,9.066,224,GS,157
6267,3.625499963760376,60.74919891357422,19658.77496527778,9.544,224,GS,154
6268,3.4619998931884766,60.74879837036133,19658.82096064815,9.237,224,GS,148
6269,3.2899999618530273,60.749298095703125,19658.862233796295,9.700000000000001,224,GS,139
6270,3.123500108718872,60.74869918823242,19658.9021875,9.925,224,GS,127
6271,2.937700033187866,60.74850082397461,19658.940381944445,,224,GS,117
6272,2.7760000228881836,60.74869918823242,19658.97585648148,,224,GS,113
6273,2.6041998863220215,60.749298095703125,19659.11909722222,,224,GS,106
6274,2.2692999839782715,60.751800537109375,19659.169583333332,,224,GS,92
6275,1.9199999570846558,60.747501373291016,19659.220671296298,,224,GS,81
6276,1.440000057220459,60.750999450683594,19659.28751157407,,224,GS,69
6277,0.9151999950408936,60.7504997253418,19659.35886574074,,224,GS,55
6278,0.59170001745224,60.74869918823242,19659.407650462963,,224,GS,48
6279,0.2529999911785126,60.74679946899414,19659.58148148148,,224,GS,37
6280,-0.0860000029206276,60.746700286865234,19659.628773148146,,224,GS,28
6281,-0.2669999897480011,60.750701904296875,19659.65818287037,,224,GS,27
6282,-0.4645000100135803,60.750701904296875,19659.687384259258,,224,GS,20
6283,-0.6777999997138977,60.75270080566406,19659.71820601852,,224,GS,11
